calling_number,called_number,start_date,end_date,duration,cell_site
3819380768,3866582723,1651342978,1651343644,666,1377
3597904540,3677539420,1651413627,1651414141,514,2474
3805772843,3569478966,1657960041,1657961000,959,564
3204735172,3894616795,1668871578,1668872095,517,590
3688056726,3412307376,1651853499,1651853678,179,2317
3390329949,3947174877,1662619653,1662620250,597,420
3989991456,3823637809,1667158843,1667159710,867,1315
3332458882,3153085443,1659870916,1659871535,619,969
3882879531,3428260922,1666874805,1666875367,562,1776
3164702890,3434182192,1654541841,1654542200,359,887
3141689539,3105648731,1643542523,1643543307,784,1270
3083182515,3683038659,1649029313,1649029737,424,1882
3487406679,3918988651,1650672520,1650673127,607,606
3305480485,3224617784,1660599206,1660600127,921,677
3132802864,3365316758,1652936823,1652936835,12,2256
3991542844,3257034858,1654622886,1654623641,755,1162
3151346211,3349879521,1647413000,1647413191,191,2377
3534133715,3048296949,1656555457,1656555672,215,1411
3312656348,3183640403,1651775866,1651776618,752,1227
3491272857,3227446097,1658711348,1658711519,171,337
3886368625,3752000675,1658461624,1658461798,174,648
3166483466,3689828648,1653280323,1653281122,799,1939
3732456028,3481672220,1642809001,1642809207,206,2103
3682922389,3314872000,1666344639,1666345564,925,2367
3458116043,3257594028,1662388631,1662388801,170,415
3929638122,3590361712,1656679509,1656679605,96,910
3620985435,3364540592,1662652874,1662653558,684,196
3398443861,3727801252,1660976197,1660976497,300,57
3003861546,3990343743,1666237680,1666237712,32,834
3824083602,3792708367,1667662580,1667663211,631,937
3546799061,3424562136,1667695847,1667696325,478,2438
3087612913,3827891957,1651642091,1651642969,878,111
3746243275,3821275122,1653494423,1653494982,559,437
3088571651,3177491349,1654079924,1654080743,819,1055
3472474698,3112314644,1644569650,1644570401,751,97
3232285985,3122246747,1665003672,1665004612,940,810
3745960708,3258098890,1662932505,1662932921,416,896
3154079557,3253589940,1663206236,1663207054,818,2318
3221850819,3175976694,1647331021,1647331173,152,350
3058141936,3727131221,1653926765,1653927288,523,957
3748627476,3555571916,1644177744,1644177983,239,2297
3482576542,3866414868,1646965174,1646965246,72,2428
3002669219,3541597384,1649313278,1649313562,284,779
3497990894,3301620813,1652024018,1652024893,875,1474
3662455665,3617453316,1661874316,1661874353,37,63
3541560120,3470128186,1644004434,1644005045,611,429
3713231806,3619529955,1658136518,1658136857,339,1375
3708922840,3450102071,1651066683,1651067315,632,1218
3444149733,3105636655,1646317254,1646317269,15,1337
3056252574,3118419220,1650518076,1650518975,899,2071
3288555658,3100670764,1665772172,1665773066,894,1961
3623769570,3106395050,1668175259,1668175800,541,1334
3128009914,3699427202,1651957562,1651958378,816,2136
3704437148,3424476490,1666500261,1666500482,221,10
3482763584,3506384176,1644142467,1644143357,890,2186
3584660761,3125378100,1645677631,1645678436,805,1412
3103404280,3996963058,1652657866,1652658118,252,2095
3698025795,3747889498,1649735948,1649736016,68,1914
3988337484,3704568536,1652072534,1652072997,463,671
3855013110,3241444105,1666602891,1666603139,248,1387
3749327438,3907213401,1641707442,1641708187,745,1108
3596883607,3118406319,1643927131,1643927607,476,1227
3950225483,3945397961,1643326224,1643327124,900,1229
3345138946,3189759788,1652189890,1652190671,781,374
3207407283,3827551944,1642749065,1642749814,749,1288
3473355243,3346978275,1654983340,1654984181,841,1352
3080829502,3135134317,1660232753,1660233484,731,1960
3144993263,3942325631,1648846050,1648846570,520,2017
3180101007,3722220404,1669182902,1669183692,790,1298
3360040841,3458243810,1658244730,1658245712,982,424
3300203056,3723780339,1669367746,1669368292,546,699
3925365269,3802325069,1645580213,1645580789,576,776
3447527130,3476566118,1643562895,1643563428,533,711
3048497124,3796559738,1668171828,1668172391,563,1367
3487756836,3262728353,1643678626,1643678729,103,993
3247688800,3595270507,1662659835,1662660771,936,411
3446987671,3351921075,1650146038,1650146304,266,47
3258417294,3911185524,1662134810,1662135474,664,1756
3606331231,3456080836,1651854230,1651854709,479,2298
3786148014,3470586731,1664559550,1664560543,993,1195
3043736420,3643372353,1656933015,1656933548,533,1981
3685049252,3538039823,1665528252,1665528680,428,2028
3416521015,3877049401,1647221580,1647222415,835,1160
3081803809,3053100790,1647765731,1647766431,700,1425
3515845767,3112742999,1667072646,1667073047,401,1897
3899247202,3839967647,1664835730,1664836591,861,2228
3471651838,3636879699,1661950370,1661951040,670,261
3945611603,3349724698,1647522976,1647523572,596,2143
3827851972,3065482463,1667399850,1667400002,152,1231
3366822094,3568289450,1665933282,1665934062,780,1452
3607622692,3938417195,1657189470,1657189636,166,48
3894359262,3836565798,1669566821,1669566965,144,867
3652898768,3829874150,1665186303,1665186582,279,787
3070588700,3022428512,1664163967,1664164497,530,983
3390441234,3460552791,1668154601,1668155487,886,1661
3378522829,3783064521,1661798204,1661798661,457,758
3237807880,3806015172,1667090506,1667090921,415,458
3140971443,3043153412,1655120576,1655121566,990,2371
3025333750,3184168205,1654862425,1654863267,842,1744
3132349279,3565128218,1650145571,1650146068,497,1058
3957824946,3217047921,1647333485,1647333846,361,176
3612061421,3261376049,1666223028,1666223701,673,2372
3457361080,3794408677,1649737680,1649738213,533,1234
3816538946,3466204914,1651413870,1651414326,456,526
3050867171,3599795440,1662415815,1662416463,648,874
3122246747,3340464785,1647904275,1647905103,828,330
3828833040,3726892870,1662927527,1662928479,952,241
3482763584,3125818794,1652125566,1652126007,441,2470
3309684706,3359278409,1652260054,1652260843,789,2023
3243831128,3871321308,1641457480,1641457617,137,759
3206512870,3941586762,1651126101,1651126579,478,846
3780039563,3169688960,1658420246,1658420319,73,222
3904183865,3046085814,1642462819,1642463706,887,583
3600977488,3639804787,1669438891,1669439440,549,885
3616429615,3647539125,1664337893,1664338632,739,1929
3993923271,3425856728,1658628140,1658628402,262,2011
3617958907,3799078288,1662950914,1662951887,973,264
3697085492,3878274883,1666146845,1666147541,696,1631
3878005127,3007480776,1658750334,1658751224,890,1097
3432059238,3946911182,1656390641,1656391381,740,627
3204346356,3507431231,1651763683,1651763991,308,1100
3864485247,3332144974,1646703082,1646703158,76,592
3506384176,3990233750,1654704531,1654705344,813,1416
3473314396,3759008568,1648861833,1648862248,415,1899
3789999187,3702064029,1664040598,1664041242,644,883
3426017820,3683793217,1666298654,1666299431,777,373
3522465860,3712443558,1655785198,1655785781,583,2456
3206061644,3341211432,1645471589,1645472515,926,2040
3241847877,3153858233,1659829164,1659829896,732,1125
3868902207,3214068022,1641878297,1641878502,205,542
3760817382,3514680311,1662397082,1662397093,11,1170
3901459563,3290794282,1665425584,1665426313,729,1037
3845363108,3749211785,1664744478,1664745105,627,257
3153902371,3632156948,1663256530,1663257131,601,1251
3652029135,3108123256,1651809538,1651810026,488,1570
3799078288,3519269683,1645440075,1645440099,24,889
3406509436,3880580622,1657848641,1657848831,190,868
3576425783,3083182515,1658898882,1658899180,298,697
3788769219,3210036729,1652686131,1652686608,477,2195
3817073865,3860519596,1648808663,1648809480,817,790
3359212197,3351863157,1650143595,1650143994,399,2461
3525442421,3610270492,1659677361,1659678076,715,1181
3967517584,3918383192,1649279747,1649279848,101,1303
3005101248,3090731052,1641512422,1641512460,38,3
3967250644,3946833004,1665711682,1665712552,870,1342
3564599618,3841314189,1644574391,1644574551,160,230
3298436959,3571576669,1656028631,1656028777,146,221
3608450611,3968682824,1644485362,1644485728,366,1066
3883846613,3474115926,1668943288,1668943428,140,2053
3347942747,3119802700,1648303625,1648303940,315,945
3293416862,3963841091,1666913261,1666913493,232,1399
3776944992,3264317816,1658002112,1658002864,752,1669
3706215600,3889840253,1650471674,1650472056,382,1790
3869930031,3197201691,1648512672,1648512918,246,1178
3703615574,3404330776,1654678989,1654679911,922,1280
3682006274,3231701470,1663822513,1663822680,167,2471
3886709661,3332012161,1645522517,1645522853,336,463
3649298405,3531898771,1645415182,1645415839,657,1081
3218798966,3297681098,1666277579,1666277918,339,1073
3042836639,3887032656,1651588050,1651588259,209,414
3093300732,3012822525,1660749877,1660750438,561,1474
3769269484,3157212376,1655000184,1655000414,230,1376
3074269946,3545652885,1661859903,1661859970,67,115
3852344377,3825036404,1649840476,1649840973,497,194
3244198823,3645666563,1647679013,1647679696,683,2422
3151436331,3040867771,1665270867,1665271814,947,1186
3718882981,3577651077,1647667918,1647668160,242,1488
3271318708,3500595056,1651445720,1651446527,807,657
3439280560,3824517920,1667083454,1667083711,257,2160
3892686083,3387938632,1653012889,1653013764,875,660
3189038779,3078628091,1663152784,1663153198,414,1471
3466642935,3572792752,1645290540,1645291175,635,522
3076767349,3472375572,1664622278,1664622394,116,1024
3506585658,3454448670,1652055527,1652055859,332,2204
3256807270,3947229430,1642954007,1642954514,507,667
3734035375,3302917137,1657002223,1657002767,544,745
3105558193,3398443861,1650251063,1650251991,928,505
3022388087,3425720812,1647678280,1647679277,997,2442
3261128926,3428763205,1643253580,1643253719,139,54
3527164294,3723780339,1649306238,1649306755,517,286
3069313994,3573826666,1661136731,1661137290,559,319
3217173480,3057308926,1669164177,1669164713,536,1810
3772035177,3527269010,1661291767,1661291772,5,55
3537151295,3933558253,1659622347,1659623115,768,2368
3046132590,3934199220,1650101950,1650102930,980,713
3324069408,3758323845,1669099002,1669099884,882,1034
3113321914,3652177742,1654461615,1654461717,102,1438
3708777992,3074460772,1645604676,1645605002,326,1833
3952663430,3007308564,1669540123,1669540333,210,316
3930591160,3002415281,1653272110,1653272662,552,319
3495919793,3554409625,1652886990,1652887494,504,1745
3751826055,3404330776,1643721796,1643722234,438,1651
3406332128,3343941091,1667063150,1667063434,284,803
3985159412,3246900158,1644137717,1644138617,900,1325
3481085072,3771826410,1644218939,1644218962,23,1293
3143689256,3006388757,1662102191,1662102465,274,726
3384794661,3389161785,1650886684,1650887236,552,1047
3625979408,3513576000,1667863746,1667864004,258,890
3184615246,3564592902,1669219109,1669219851,742,444
3741494242,3130093617,1658251064,1658251953,889,1133
3078216798,3160061122,1649240566,1649240606,40,1504
3409568191,3679578513,1641749040,1641749185,145,941
3833333678,3463540687,1667333582,1667333846,264,1916
3334298803,3098316380,1659269350,1659270090,740,2469
3471587065,3620748135,1648129751,1648130143,392,1743
3970049421,3467613173,1653814746,1653815120,374,1825
3754706912,3700896206,1662233778,1662234537,759,2309
3706178319,3295278768,1649870171,1649871059,888,2123
3916290714,3052789625,1659308887,1659309874,987,151
3161243271,3579486534,1666352386,1666353128,742,408
3080853733,3921560605,1661181324,1661181984,660,1779
3105243389,3232285985,1650664797,1650665258,461,963
3378168172,3914613880,1667016483,1667017165,682,2192
3550820934,3396524452,1645729600,1645729684,84,2388
3039255124,3032888380,1654546480,1654546673,193,1256
3351245855,3057725565,1644125982,1644126939,957,479
3917721165,3246900158,1647515096,1647515972,876,2440
3274452346,3635502276,1667987207,1667987520,313,523
3155320608,3356690610,1644116887,1644117407,520,319
3672123230,3973226891,1650210345,1650210746,401,1357
3111817334,3621966073,1642707470,1642708387,917,1077
3997312356,3806875541,1667484482,1667485262,780,251
3798512184,3760972512,1649835570,1649836511,941,2124
3299817472,3564198089,1654752986,1654753684,698,2287
3927646653,3957053810,1653301556,1653302295,739,1689
3425815854,3487387362,1654023620,1654024135,515,1076
3180252962,3057756725,1664165612,1664166482,870,46
3458389447,3921877328,1646577734,1646577913,179,860
3187779586,3311118815,1643421300,1643422216,916,1681
3181578884,3114277786,1664316700,1664317292,592,2438
3986631065,3243840165,1643535204,1643535771,567,2486
3405799068,3699947490,1652171445,1652172316,871,581
3499026312,3052789625,1654772689,1654773153,464,560
3641911946,3464235741,1641850969,1641851302,333,2327
3041809783,3221685249,1651040500,1651040714,214,2164
3771588829,3759415017,1662608106,1662608551,445,1516
3867860336,3463135439,1663505434,1663505900,466,527
3078216798,3914166761,1640994875,1640995027,152,373
3924583665,3559489793,1652792831,1652793762,931,1444
3809965750,3060450258,1654221038,1654221990,952,2156
3419465829,3438550737,1644507687,1644508265,578,2238
3280717680,3139455252,1653409802,1653410340,538,1249
3261128374,3339649448,1645608161,1645608225,64,2295
3166805288,3453431236,1650907660,1650908414,754,1621
3195214383,3805826972,1659408364,1659408876,512,348
3173369021,3529898997,1660513449,1660514383,934,1738
3188468802,3277875103,1649456999,1649457540,541,165
3296957627,3252021647,1661225432,1661226350,918,1908
3706560099,3958920817,1644708130,1644708939,809,1899
3773770885,3945299482,1664372830,1664373428,598,2181
3455040603,3021287506,1663796364,1663796795,431,1622
3174676733,3698633384,1645976619,1645976933,314,347
3488001885,3550908209,1660053890,1660054673,783,1360
3800014504,3356034290,1656506050,1656506970,920,2122
3218738751,3310523513,1646319490,1646319832,342,2187
3261419893,3481620613,1662533820,1662534567,747,1338
3879157400,3477363517,1645810482,1645811402,920,2142
3311303975,3960633649,1641263481,1641263922,441,1970
3244946730,3563738755,1656344174,1656344436,262,1230
3272981808,3899788381,1661432272,1661433062,790,1692
3585989542,3645943439,1663771962,1663772776,814,1393
3594009328,3086551217,1651412420,1651412524,104,2408
3160071792,3499182342,1645193958,1645194863,905,806
3240249176,3085412399,1650303889,1650304322,433,1952
3973959874,3297477157,1646223292,1646223391,99,1445
3851864688,3251372174,1667847800,1667847929,129,1639
3977539783,3035794185,1661880234,1661880621,387,1821
3793772897,3257821708,1667283817,1667284388,571,433
3572276937,3191414403,1653371128,1653371902,774,2219
3499182342,3115777637,1652667397,1652667450,53,205
3114036217,3434363944,1648804263,1648804333,70,221
3824649355,3816538905,1653731608,1653732456,848,2038
3617746688,3751560053,1668338238,1668338297,59,1290
3986979175,3968412854,1666864569,1666864669,100,2036
3698521503,3297290662,1659884066,1659884634,568,2370
3117234289,3485815053,1642513693,1642514373,680,998
3911364139,3887337385,1660251169,1660251586,417,1628
3215870665,3264434341,1657141125,1657141473,348,338
3885084129,3370120843,1668997134,1668997538,404,1914
3687919265,3108342285,1664821891,1664822455,564,1864
3815537815,3720248207,1645026431,1645026607,176,1169
3472375572,3168535205,1646378197,1646378923,726,1520
3049727234,3044064258,1643957343,1643957633,290,2324
3814608487,3694006679,1655738243,1655739001,758,697
3549145976,3414370730,1646395876,1646396354,478,134
3832640445,3257080734,1645697403,1645698210,807,744
3029956642,3310037244,1657864206,1657864281,75,1137
3105931624,3016068435,1664106122,1664106904,782,2405
3677539420,3029807207,1657953217,1657953392,175,1756
3829597039,3585042042,1653945942,1653946298,356,496
3410865372,3037048394,1650084409,1650084536,127,2401
3154309446,3452773006,1641551919,1641552158,239,1710
3109127825,3033438220,1642323960,1642324186,226,1276
3604759141,3621571402,1663570753,1663571495,742,1692
3549038219,3244599174,1643279708,1643280086,378,2353
3657464089,3625504025,1658720026,1658720369,343,1511
3373684030,3952286494,1658100535,1658101011,476,777
3289437738,3631568439,1667894040,1667894285,245,1825
3227368879,3042432058,1659904226,1659904332,106,109
3433237569,3936029875,1653676220,1653676890,670,131
3395479272,3290912062,1649509263,1649510206,943,1303
3043354217,3991046503,1654169812,1654170433,621,1236
3621452884,3231517158,1658645158,1658645829,671,719
3571972204,3310882037,1649507264,1649507484,220,12
3271689881,3939768853,1656647492,1656648390,898,1146
3235825340,3952620083,1665232122,1665232197,75,610
3391037775,3855769157,1668914672,1668915170,498,2305
3818319301,3832265812,1645231240,1645231827,587,245
3344957789,3232141615,1647557539,1647558321,782,1206
3327061038,3224800126,1650393891,1650394284,393,871
3207258694,3368654717,1650093237,1650093796,559,1204
3225901381,3385806632,1646319598,1646320525,927,2405
3243873593,3005200951,1645417173,1645418157,984,1530
3155756336,3191632331,1657804523,1657805512,989,1467
3230248695,3198731476,1664734293,1664734478,185,1196
3672274616,3978987003,1661996938,1661997466,528,848
3820225206,3314028925,1652629244,1652629532,288,2411
3772749656,3108818977,1665311505,1665311886,381,419
3939469152,3790748869,1651860709,1651861049,340,1623
3957430800,3678152024,1665444167,1665444259,92,1379
3846866111,3957824946,1645219466,1645219782,316,219
3275027460,3936135558,1655342576,1655343277,701,784
3380303288,3793232281,1649591406,1649592201,795,1167
3998763119,3475352970,1661854158,1661855029,871,840
3789999187,3368571252,1662824569,1662824966,397,2246
3268182022,3516140957,1645527253,1645527844,591,1043
3894149054,3776148003,1652299118,1652299122,4,2449
3971524060,3114036217,1664317742,1664318509,767,1043
3403323839,3787673872,1651212824,1651212906,82,803
3894844173,3554862003,1652613016,1652613985,969,1725
3194140038,3200875282,1651401761,1651402495,734,2263
3139087074,3839947308,1653514429,1653514616,187,2403
3623974243,3431595099,1655322125,1655322747,622,35
3992924141,3361422449,1663291780,1663291884,104,702
3956491451,3437707461,1669259401,1669259520,119,1909
3608597242,3679867888,1643138071,1643138991,920,1845
3411636309,3796198742,1665791437,1665792260,823,589
3278038835,3002415281,1646866649,1646866691,42,1587
3006603067,3322083266,1650191940,1650192680,740,788
3042176960,3804458349,1652599234,1652599935,701,2081
3581207584,3310523513,1645801357,1645801713,356,127
3461630480,3026727334,1645577541,1645578133,592,547
3214711870,3398257086,1642995034,1642995959,925,1549
3378168172,3417049317,1646342033,1646342855,822,422
3898188404,3068400634,1649053264,1649054245,981,636
3847638658,3488878461,1662799280,1662799329,49,1222
3722945080,3999551936,1663217429,1663217496,67,1202
3563246157,3551810435,1663439361,1663439744,383,2139
3696716300,3714535860,1665919328,1665919580,252,1963
3129677855,3362395200,1648813490,1648813815,325,1712
3780885377,3871345895,1642918803,1642919695,892,1128
3508340066,3249071020,1641561367,1641562017,650,2299
3353878603,3653850140,1656825838,1656826186,348,2400
3965000413,3835976086,1664821270,1664821562,292,2207
3154729703,3730368703,1662400304,1662401001,697,2151
3488280503,3094418033,1660330278,1660330783,505,1953
3158029379,3022453107,1652310975,1652311754,779,1420
3779590261,3803051709,1664390156,1664391064,908,1075
3989563375,3548511640,1667690517,1667690771,254,1368
3365676412,3176818286,1647557594,1647558183,589,1836
3103871966,3303973335,1643387535,1643387860,325,1861
3451299629,3911316683,1648514193,1648514648,455,141
3104944123,3241584825,1664385194,1664385210,16,1060
3876097800,3315569726,1646676871,1646677219,348,2006
3557087358,3537151295,1666721482,1666721909,427,266
3446946900,3086950119,1647428317,1647429054,737,605
3262645455,3945611603,1668000296,1668000919,623,725
3302992244,3365340586,1660338790,1660338933,143,1332
3782457642,3530462613,1664665222,1664666138,916,1357
3294446147,3653757569,1647433262,1647433962,700,1565
3559267449,3185360566,1656608809,1656609070,261,336
3844006658,3818823702,1642244966,1642245411,445,851
3388726341,3680453323,1652471001,1652471828,827,1723
3287399418,3243502165,1649008928,1649009364,436,1893
3672350582,3964830238,1668580337,1668581301,964,385
3869991101,3184539687,1654133229,1654133685,456,1696
3714897535,3506384176,1654978973,1654979181,208,1070
3929638122,3360436723,1643247130,1643247204,74,1533
3853163109,3431175768,1662826074,1662826476,402,404
3969563324,3834401696,1657442517,1657443371,854,2071
3515845767,3570955260,1659657260,1659657624,364,2039
3898603481,3393458100,1658273695,1658273896,201,177
3251409316,3143324065,1652808393,1652808955,562,457
3653770219,3480424657,1654541550,1654541773,223,1329
3760535935,3664989774,1648689746,1648690498,752,1926
3592235229,3772762015,1661462107,1661462634,527,545
3594269515,3440372055,1647738672,1647739169,497,87
3195214383,3199255829,1660931256,1660931596,340,2292
3514218549,3415761431,1645757868,1645758270,402,967
3880353584,3542078032,1643520645,1643521479,834,2305
3254473094,3791107997,1662515588,1662516177,589,2440
3669744444,3782708820,1647664609,1647665231,622,21
3802040767,3431883681,1653014809,1653015295,486,1095
3034255613,3653285237,1642056937,1642057646,709,1584
3959795133,3838160976,1663146409,1663146934,525,311
3103228367,3994577207,1649527411,1649527642,231,1805
3017075122,3146072606,1649035980,1649036226,246,91
3973666003,3316031407,1645762839,1645763567,728,1478
3728974462,3961183307,1650776965,1650777660,695,878
3846323092,3308015697,1665162886,1665162936,50,507
3589984222,3955663201,1653737675,1653737881,206,1729
3317614106,3885393767,1659301991,1659302827,836,436
3177851224,3254952204,1665108870,1665109037,167,402
3075088680,3163012662,1655819390,1655819679,289,83
3675703241,3358968371,1663744469,1663744537,68,1995
3174722772,3142869544,1643130850,1643130908,58,1307
3325313312,3878005127,1659586829,1659587498,669,1644
3869505474,3530930024,1654082621,1654083451,830,351
3804914454,3681399132,1652261929,1652262775,846,2169
3862829462,3499272388,1666217040,1666217770,730,797
3482166014,3550702679,1656324540,1656324685,145,2207
3634044438,3743569811,1648721587,1648722123,536,1371
3417820101,3289437738,1664821736,1664821958,222,919
3407409307,3433374325,1669677183,1669677874,691,1542
3107482740,3088562105,1642773627,1642773685,58,2084
3035895563,3160963185,1652958489,1652958543,54,737
3621938271,3538863873,1649770576,1649770858,282,1446
3939722468,3144551332,1648377583,1648377850,267,1911
3413111275,3528271389,1660077930,1660078470,540,890
3887743057,3433937560,1658677415,1658678261,846,1833
3319365305,3311329069,1656424709,1656424896,187,1998
3985159412,3486286893,1646689161,1646689771,610,2165
3643939596,3217857851,1647433359,1647434354,995,2035
3475846394,3805314214,1664729802,1664730314,512,1468
3996963058,3752817676,1644918947,1644919857,910,832
3063674428,3852633699,1666140229,1666140993,764,2324
3790406016,3890492731,1664072791,1664072997,206,1659
3022767670,3967754963,1644593366,1644593431,65,101
3114863942,3561254848,1668269234,1668269679,445,709
3370263528,3054828202,1658893878,1658894040,162,1847
3656770582,3460669513,1665810906,1665811598,692,1427
3024813851,3900951859,1642697097,1642697129,32,735
3032834107,3106781266,1658849168,1658849819,651,968
3641460659,3298748343,1642398637,1642399539,902,1963
3888670009,3505196729,1651358496,1651358914,418,14
3643382802,3545150522,1647211465,1647211645,180,295
3569478966,3069881077,1651804223,1651804369,146,1770
3754706912,3612460883,1650192047,1650192390,343,379
3856386170,3829606187,1655923436,1655923909,473,1021
3204333859,3876377964,1648216854,1648216916,62,866
3338082003,3604461797,1657656902,1657657490,588,2364
3498441448,3721136961,1657066500,1657066925,425,877
3421728246,3094125203,1647307958,1647308436,478,1998
3888392286,3200059644,1657113030,1657113447,417,969
3548145086,3899301205,1642854220,1642854636,416,996
3686240080,3170167097,1647255968,1647256138,170,978
3934125569,3250528764,1666758879,1666759519,640,1914
3691474413,3339856407,1651019301,1651019625,324,1700
3202063550,3162284444,1646823010,1646823304,294,209
3510281371,3539303536,1651657907,1651657922,15,885
3160938941,3568614629,1668163478,1668163646,168,2000
3086894794,3481922555,1651730447,1651730466,19,1882
3271689881,3180728306,1665527721,1665528346,625,949
3479608671,3551884757,1641533121,1641533440,319,389
3456386287,3744147238,1646887965,1646888408,443,1513
3496470143,3171235556,1664808043,1664808277,234,1463
3741344192,3711576021,1644134751,1644135669,918,1131
3526815452,3885235661,1652216928,1652217921,993,570
3063715610,3487778655,1662045547,1662046486,939,2010
3401677898,3584037261,1650398070,1650398436,366,1232
3266498789,3033692011,1664847758,1664848195,437,1524
3232285985,3253589940,1654904377,1654905014,637,1594
3754631129,3038067120,1667537145,1667537959,814,1949
3963547295,3046351455,1651415866,1651415898,32,2059
3209064637,3085412399,1653558605,1653559361,756,219
3781537659,3487740667,1645191802,1645192450,648,627
3678624517,3328737379,1662429205,1662429756,551,389
3878683407,3534133715,1661731015,1661731243,228,654
3662578193,3729914869,1660460428,1660460938,510,2411
3660939542,3637412110,1664310720,1664311403,683,1449
3787058440,3335818403,1654977050,1654977330,280,1853
3669324531,3552091513,1655346756,1655347209,453,628
3242235161,3169898520,1651797844,1651798523,679,316
3813811121,3707403309,1654073718,1654073823,105,2129
3404200815,3415041326,1669358974,1669359374,400,901
3477692188,3636808827,1643530998,1643531031,33,2496
3915111520,3636948225,1651394653,1651395636,983,532
3721060604,3593988999,1647375118,1647375782,664,449
3219656369,3692691710,1658515241,1658515477,236,1183
3679065090,3614741796,1669320359,1669321316,957,1908
3692861248,3956796805,1652188439,1652189338,899,44
3932077086,3562547940,1647633594,1647634410,816,1927
3231496949,3614399988,1659082963,1659083551,588,2456
3280558341,3677965553,1656115087,1656115103,16,172
3674729672,3471703914,1649081587,1649081660,73,1024
3377911201,3614179985,1661748597,1661748694,97,1086
3481881323,3744955044,1662183911,1662184045,134,2262
3142848483,3751975877,1646568605,1646569069,464,246
3067150549,3620395885,1651794017,1651794205,188,461
3904546701,3158209281,1655123503,1655124431,928,1456
3700896206,3669520344,1655261921,1655262474,553,1342
3649298405,3642498039,1669052179,1669052402,223,237
3271039091,3003330774,1667842676,1667843163,487,2460
3792708367,3272217633,1666302201,1666302791,590,1407
3859680527,3267151775,1665832514,1665832767,253,1465
3858911279,3070186247,1666320892,1666321455,563,264
3577817989,3450689808,1659452152,1659452273,121,2367
3656656446,3968683220,1659898415,1659898573,158,2379
3912410470,3474666564,1660271122,1660272077,955,72
3066990756,3869505474,1659994170,1659994684,514,2320
3768558350,3710331536,1664381196,1664381692,496,2430
3548252436,3586770678,1648891216,1648892168,952,756
3706304663,3472458500,1648934733,1648935350,617,794
3025611145,3347776562,1653909299,1653910003,704,1179
3816567987,3376960491,1650240412,1650241391,979,865
3343249545,3862918742,1668560850,1668560946,96,1146
3246159564,3292782964,1651546047,1651546296,249,857
3499026312,3584704567,1643965564,1643965897,333,1443
3424562136,3401382792,1646185938,1646185986,48,532
3198240429,3894454988,1662647244,1662647866,622,1537
3788769219,3973050834,1650485822,1650486522,700,2041
3421600026,3002971802,1667096187,1667097047,860,1828
3889288487,3977860015,1663808155,1663808248,93,879
3676132016,3424584896,1648618639,1648619170,531,85
3817579913,3165208023,1652610099,1652610142,43,204
3689453273,3231537700,1647853629,1647854598,969,1768
3120419076,3680453323,1653097809,1653098119,310,1282
3554676369,3917709571,1654460574,1654461490,916,2184
3949522552,3103856643,1647214374,1647214697,323,1072
3395307809,3289437738,1669517789,1669518277,488,2358
3271039091,3331335383,1642383740,1642384311,571,1985
3673950693,3425282516,1660728545,1660729181,636,112
3657587705,3406595083,1652009979,1652010939,960,1332
3199635800,3053134032,1645868821,1645869637,816,99
3329463543,3030290445,1644863611,1644863736,125,1940
3761218329,3911632634,1661821016,1661821205,189,2389
3725480364,3101265323,1661404070,1661404111,41,1176
3474558723,3738624659,1658040803,1658040925,122,1552
3346530861,3894431064,1649310825,1649311768,943,942
3733102461,3915154684,1646586211,1646586758,547,48
3522103750,3154991935,1659727320,1659727496,176,486
3339349217,3181912863,1654571330,1654572016,686,2086
3154729703,3728160519,1659188939,1659189662,723,1190
3063714742,3470228949,1643678986,1643679103,117,500
3162641272,3447946570,1649242342,1649243089,747,1262
3865422787,3528271389,1669410664,1669410765,101,1773
3044345094,3097033729,1650781348,1650781441,93,1968
3462410204,3979552361,1655373190,1655373421,231,1279
3413320652,3791510494,1664329020,1664329284,264,951
3165423009,3952282084,1641828638,1641829428,790,1633
3790996735,3123677020,1641464746,1641464830,84,1214
3520106918,3333336166,1658627630,1658628148,518,1715
3195148360,3059602794,1641215489,1641216090,601,1988
3157600969,3555187890,1660130122,1660130939,817,2149
3924838447,3382453510,1646591820,1646591823,3,736
3532756620,3043256301,1665624811,1665625618,807,2409
3995412026,3074477991,1641068536,1641068942,406,1478
3139268488,3107482740,1660494031,1660494511,480,1822
3606643671,3912014286,1653412272,1653412760,488,1299
3805653360,3948219301,1659139390,1659139468,78,123
3242064640,3471651838,1652112139,1652112891,752,2111
3189038779,3833342718,1644572384,1644572552,168,2171
3258399411,3424944206,1654116707,1654117007,300,1216
3673950693,3293339453,1650966326,1650966334,8,370
3383093669,3527164294,1653861624,1653862279,655,2195
3196704660,3478921948,1659462523,1659463150,627,2161
3389926670,3690586350,1665647597,1665647616,19,703
3609043475,3765023649,1667776282,1667776355,73,627
3711576021,3358578228,1661492139,1661492873,734,808
3469359731,3343153937,1646537610,1646537871,261,1662
3836823852,3143452523,1645312991,1645313148,157,930
3448135160,3111080178,1660897999,1660898098,99,1012
3423298470,3095661578,1655279671,1655280647,976,1645
3614399988,3653925331,1652194598,1652194941,343,676
3235155985,3399334455,1649158871,1649159133,262,1159
3385430413,3345650412,1646193629,1646194004,375,1071
3697118662,3307306078,1644572288,1644572948,660,1889
